3.754400e+02   6.287800e-25
3.833000e+02   6.365500e-25
3.913200e+02   6.443000e-25
3.995100e+02   6.520500e-25
4.078700e+02   6.597700e-25
4.164100e+02   6.674800e-25
4.251300e+02   6.751800e-25
4.340300e+02   6.828500e-25
4.431100e+02   6.905000e-25
4.523900e+02   6.981300e-25
4.618600e+02   7.057300e-25
4.715300e+02   7.133200e-25
4.814000e+02   7.208700e-25
4.914800e+02   7.284000e-25
5.017600e+02   7.356900e-25
5.122700e+02   7.425300e-25
5.229900e+02   7.493000e-25
5.339400e+02   7.560100e-25
5.451200e+02   7.626600e-25
5.565300e+02   7.692500e-25
5.681800e+02   7.757700e-25
5.800700e+02   7.822400e-25
5.922100e+02   7.886500e-25
6.046100e+02   7.950000e-25
6.172700e+02   8.013000e-25
6.301900e+02   8.075600e-25
6.433800e+02   8.137600e-25
6.568500e+02   8.199200e-25
6.706000e+02   8.260300e-25
6.846400e+02   8.321100e-25
6.989700e+02   8.381400e-25
7.136000e+02   8.441500e-25
7.285400e+02   8.501200e-25
7.437900e+02   8.560600e-25
7.593600e+02   8.619700e-25
7.752600e+02   8.678700e-25
7.914800e+02   8.737400e-25
8.080500e+02   8.795300e-25
8.249700e+02   8.853300e-25
8.422400e+02   8.911200e-25
8.598700e+02   8.969100e-25
8.778700e+02   9.027000e-25
8.962400e+02   9.085000e-25
9.150100e+02   9.142800e-25
9.341600e+02   9.200700e-25
9.537100e+02   9.258600e-25
9.736800e+02   9.316600e-25
9.940600e+02   9.374700e-25
1.014900e+03   9.443300e-25
1.036100e+03   9.501700e-25
1.057800e+03   9.560100e-25
1.079900e+03   9.618700e-25
1.102600e+03   9.677400e-25
1.125600e+03   9.736300e-25
1.149200e+03   9.795400e-25
1.173300e+03   9.854600e-25
1.197800e+03   9.914100e-25
1.222900e+03   9.973800e-25
1.248500e+03   1.003400e-24
1.274600e+03   1.009400e-24
1.301300e+03   1.015400e-24
1.328500e+03   1.021500e-24
